stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,zone_id,WGS84,Israel1993,yx,y,x,betweeness,log-betweeness,central
659,39586,הזיתים/הרימון,רחוב: הזיתים עיר: גבעת שמואל רציף:  קומה:,32.081942,34.8521,0,,39586,POINT (34.8521 32.081942),POINT (186185.21114664248 665451.920118832),[665451.920118832 186185.21114664248],665451.920118832,186185.21114664248,5.518949186000028E-6,-12.107323080652026,false
699,39626,הזיתים/הרימון,רחוב: הזיתים עיר: גבעת שמואל רציף:  קומה:,32.08216,34.852286,0,,39626,POINT (34.852286 32.08216),POINT (186202.850476994 665476.0368469995),[665476.0368469995 186202.850476994],665476.0368469995,186202.850476994,3.9890063737190526E-5,-10.129383294224457,false
701,39628,ת. מרכזית פ''ת,רחוב: זאב אורלוב 59 עיר: פתח תקווה רציף:  קומה:,32.094807,34.886466,0,,39628,POINT (34.886466 32.094807),POINT (189433.93489909495 666868.4401050513),[666868.4401050513 189433.93489909495],666868.4401050513,189433.93489909495,6.851756318131401E-4,-7.285835355758589,false
702,39629,ביה''ח תל השומר/מנהלה,רחוב:   עיר: רמת גן רציף:  קומה:,32.047823,34.845098,0,,39629,POINT (34.845098 32.047823),POINT (185511.5472518605 661670.6446585214),[661670.6446585214 185511.5472518605],661670.6446585214,185511.5472518605,0.0,-Infinity,false
739,39679,טשרניחובסקי/ויצ''ו,רחוב: טשרניחובסקי 30 עיר: כפר סבא רציף:  קומה:,32.177662,34.894095,0,,39679,POINT (34.894095 32.177662),POINT (190180.5713034437 676054.2172894259),[676054.2172894259 190180.5713034437],676054.2172894259,190180.5713034437,2.522429621210543E-5,-10.587702892525899,false
759,39719,מסוף וולפסון,רחוב: מגרש אימונים מיתחם וולפסון הפועל תל אביב עיר: חולון רציף:  קומה:,32.036865,34.762099,1,,39719,POINT (34.762099 32.036865),POINT (177667.64302110465 660484.6166368674),[660484.6166368674 177667.64302110465],660484.6166368674,177667.64302110465,2.5958900431497325E-4,-8.256410930291125,false
761,39721,מתחם ג'י/ילדי טהרן,רחוב: ילדי טהרן עיר: ראשון לציון רציף:  קומה:,31.985269,34.769308,0,,39721,POINT (34.769308 31.985269),POINT (178325.54985505252 654760.3940453095),[654760.3940453095 178325.54985505252],654760.3940453095,178325.54985505252,0.0,-Infinity,false
762,39722,רבוצקי/דוד אלעזר,רחוב: רבוצקי 78 עיר: רעננה רציף:  קומה:,32.184212,34.886282,0,,39722,POINT (34.886282 32.184212),POINT (189445.85990405118 676782.7116499856),[676782.7116499856 189445.85990405118],676782.7116499856,189445.85990405118,1.1871017003089885E-4,-9.038825581578243,false
763,39723,האוניברסיטה הפתוחה/רבוצקי,רחוב: רבוצקי 83 עיר: רעננה רציף:  קומה:,32.188321,34.887123,0,,39723,POINT (34.887123 32.188321),POINT (189526.51520564247 677238.1322715349),[677238.1322715349 189526.51520564247],677238.1322715349,189526.51520564247,8.434811585891563E-5,-9.380558086401198,false
765,39725,מרכז לקשיש/ההגנה,רחוב: ההגנה 114 עיר: רעננה רציף:  קומה:,32.188954,34.868116,0,,39725,POINT (34.868116 32.188954),POINT (187734.35354473186 677313.7745408075),[677313.7745408075 187734.35354473186],677313.7745408075,187734.35354473186,1.7801566202148915E-4,-8.633639022658214,false
766,39726,פרדס משותף/הרצל,רחוב: פרדס משותף 59 עיר: רעננה רציף:  קומה:,32.175277,34.8665,0,,39726,POINT (34.8665 32.175277),POINT (187577.19833516952 675797.5830030085),[675797.5830030085 187577.19833516952],675797.5830030085,187577.19833516952,3.789812957217693E-5,-10.180608798751328,false
772,39736,שדרות העצמאות/רוטשילד,רחוב: שדרות העצמאות 61 עיר: בת ים רציף:  קומה:,32.026569,34.748079,0,,39736,POINT (34.748079 32.026569),POINT (176338.5241599053 659348.4032893925),[659348.4032893925 176338.5241599053],659348.4032893925,176338.5241599053,0.0018209547479913915,-6.308394328632534,true
773,39737,דוד אלעזר/קרן היסוד,רחוב: דוד אלעזר 44 עיר: חולון רציף:  קומה:,32.007736,34.784654,0,,39737,POINT (34.784654 32.007736),POINT (179785.57941404122 657246.0084890682),[657246.0084890682 179785.57941404122],657246.0084890682,179785.57941404122,3.810765355053459E-5,-10.175095415413963,false
775,39739,ההסתדרות/שנקר,רחוב: ההסתדרות 54 עיר: חולון רציף:  קומה:,32.017521,34.774012,0,,39739,POINT (34.774012 32.017521),POINT (178784.3674175622 658335.0175908516),[658335.0175908516 178784.3674175622],658335.0175908516,178784.3674175622,3.0906017994934015E-4,-8.08197454291163,false
779,39743,האיכרים/המצודה,רחוב: האיכרים 12 עיר: אזור רציף:  קומה:,32.028945,34.799932,0,,39743,POINT (34.799932 32.028945),POINT (181237.96042092599 659592.3581329604),[659592.3581329604 181237.96042092599],659592.3581329604,181237.96042092599,3.0322039590150953E-5,-10.403635730648096,false
781,39745,משה שרת/הרצוג,רחוב: משה שרת 34 עיר: אזור רציף:  קומה:,32.028392,34.802434,0,,39745,POINT (34.802434 32.028392),POINT (181474.0846824753 659530.153769603),[659530.153769603 181474.0846824753],659530.153769603,181474.0846824753,2.1980643818012092E-4,-8.422763225340375,false
783,39747,המנור/הרוקמים,רחוב: המנור 11 עיר: חולון רציף:  קומה:,32.006283,34.804331,0,,39747,POINT (34.804331 32.006283),POINT (181644.20801804794 657077.8342203216),[657077.8342203216 181644.20801804794],657077.8342203216,181644.20801804794,1.3479728544947894E-4,-8.911738497303974,false
785,39749,קמפוס חנקין/חנקין,רחוב: יהושע חנקין 105 עיר: חולון רציף:  קומה:,32.016078,34.778599,0,,39749,POINT (34.778599 32.016078),POINT (179217.1040656751 658173.2867594155),[658173.2867594155 179217.1040656751],658173.2867594155,179217.1040656751,2.589046868115993E-4,-8.259050568583461,false
786,39750,הופיין/זלמן ארן,רחוב: אליעזר הופיין 13 עיר: חולון רציף:  קומה:,32.014255,34.766926,0,,39750,POINT (34.766926 32.014255),POINT (178113.43476842708 657975.540931857),[657975.540931857 178113.43476842708],657975.540931857,178113.43476842708,6.21216369880287E-4,-7.383831115008157,false
791,39755,קמפוס חנקין/חנקין,רחוב: יהושע חנקין 110 עיר: חולון רציף:  קומה:,32.015703,34.778475,0,,39755,POINT (34.778475 32.015703),POINT (179205.2247715089 658131.7493542983),[658131.7493542983 179205.2247715089],658131.7493542983,179205.2247715089,9.54424491933561E-5,-9.25698711837735,false
801,39765,המלאכה/האורגים,רחוב: המלאכה עיר: חולון רציף:  קומה:,32.012089,34.797033,0,,39765,POINT (34.797033 32.012089),POINT (180957.05667026874 657724.2336612487),[657724.2336612487 180957.05667026874],657724.2336612487,180957.05667026874,3.718589804780024E-4,-7.896995860298463,false
806,39770,בגין/פנחס אילון,רחוב: מנחם בגין עיר: חולון רציף:  קומה:,32.004807,34.778631,0,,39770,POINT (34.778631 32.004807),POINT (179215.20288094718 656923.4397684798),[656923.4397684798 179215.20288094718],656923.4397684798,179215.20288094718,3.5166856833321184E-4,-7.952821393154245,false
807,39771,פנחס אילון/בגין,רחוב: מנחם בגין 29 עיר: חולון רציף:  קומה:,32.004839,34.776296,0,,39771,POINT (34.776296 32.004839),POINT (178994.58204518634 656927.8598032794),[656927.8598032794 178994.58204518634],656927.8598032794,178994.58204518634,4.2435044557454117E-4,-7.764950921532547,false
810,39774,פנחס אילון/האלוף יריב,רחוב: פנחס אילון 13 עיר: חולון רציף:  קומה:,32.008859,34.778158,0,,39774,POINT (34.778158 32.008859),POINT (179172.28114226792 657372.9397776015),[657372.9397776015 179172.28114226792],657372.9397776015,179172.28114226792,2.3328328322229688E-5,-10.665842128067412,false
811,39775,הרוקמים/הבנאי,רחוב: הרוקמים 20 עיר: חולון רציף:  קומה:,32.008484,34.800141,0,,39775,POINT (34.800141 32.008484),POINT (181249.21348440228 657323.3747967377),[657323.3747967377 181249.21348440228],657323.3747967377,181249.21348440228,2.257834618294047E-4,-8.395934151493504,false
812,39776,הלהב/הרוקמים,רחוב: הלהב עיר: חולון רציף:  קומה:,32.007227,34.801097,0,,39776,POINT (34.801097 32.007227),POINT (181339.02230960227 657183.6494665601),[657183.6494665601 181339.02230960227],657183.6494665601,181339.02230960227,8.409899191913901E-6,-11.686101070744018,false
821,39785,האורן/הברוש,רחוב: האורן 18 עיר: מגשימים רציף:  קומה:,32.043999,34.898296,0,,39785,POINT (34.898296 32.043999),POINT (190534.66778074973 661231.1170010522),[661231.1170010522 190534.66778074973],661231.1170010522,190534.66778074973,6.206772743007007E-4,-7.3846992982313715,false
823,39787,האורגים/המרכבה,רחוב: האורגים 30 עיר: חולון רציף:  קומה:,32.007791,34.807276,0,,39787,POINT (34.807276 32.007791),POINT (181923.09160195594 657244.0288283834),[657244.0288283834 181923.09160195594],657244.0288283834,181923.09160195594,3.4681691008361525E-4,-7.966713553913256,false
825,39789,דרך יצחק רבין/העצמאות,רחוב: דרך יצחק רבין עיר: פתח תקווה רציף:  קומה:,32.07449,34.860039,0,,39789,POINT (34.860039 32.07449),POINT (186932.09933519058 664623.1454937209),[664623.1454937209 186932.09933519058],664623.1454937209,186932.09933519058,2.107854783954161E-4,-8.464669631737245,false
866,39830,בי''ח מאיר/טשרניחובסקי,רחוב: טשרניחובסקי עיר: כפר סבא רציף:  קומה:,32.181056,34.897786,0,,39830,POINT (34.897786 32.181056),POINT (190529.75004756264 676429.5855207989),[676429.5855207989 190529.75004756264],676429.5855207989,190529.75004756264,0.0020586442230163446,-6.185707657019416,true
867,39831,בי''ח מאיר/טשרניחובסקי,רחוב: טשרניחובסקי עיר: כפר סבא רציף:  קומה:,32.181197,34.897648,0,,39831,POINT (34.897648 32.181197),POINT (190516.78007298906 676445.2583795175),[676445.2583795175 190516.78007298906],676445.2583795175,190516.78007298906,6.877587398040442E-4,-7.282072450419114,false
868,39832,מכבי אש/טשרניחובסקי,רחוב: טשרניחובסקי 42 עיר: כפר סבא רציף:  קומה:,32.179132,34.895692,0,,39832,POINT (34.895692 32.179132),POINT (190331.65553496045 676216.7947173561),[676216.7947173561 190331.65553496045],676216.7947173561,190331.65553496045,0.002177048317928658,-6.129785302245361,true
869,39833,טשרניחובסקי/גולומב,רחוב: טשרניחובסקי 41 עיר: כפר סבא רציף:  קומה:,32.179587,34.895908,0,,39833,POINT (34.895908 32.179587),POINT (190352.17134030449 676267.192017153),[676267.192017153 190352.17134030449],676267.192017153,190352.17134030449,8.35354473715969E-6,-11.692824589764063,false
870,39834,טשרניחובסקי/לילנבלום,רחוב: טשרניחובסקי 73 עיר: כפר סבא רציף:  קומה:,32.182538,34.899128,0,,39834,POINT (34.899128 32.182538),POINT (190656.7786133193 676593.5670976571),[676593.5670976571 190656.7786133193],676593.5670976571,190656.7786133193,1.4401534781718773E-4,-8.845590682003934,false
882,39846,דוד רמז/ויתקין,רחוב: דוד רמז 31 עיר: כפר סבא רציף:  קומה:,32.191134,34.899803,0,,39846,POINT (34.899803 32.191134),POINT (190723.13625724288 677546.6132124964),[677546.6132124964 190723.13625724288],677546.6132124964,190723.13625724288,3.3514039805462235E-5,-10.303546108260058,false
883,39847,רמז/מרכז הנוער,רחוב: רינגלבלום עיר: כפר סבא רציף:  קומה:,32.191382,34.896854,0,,39847,POINT (34.896854 32.191382),POINT (190445.12975099473 677574.9061256982),[677574.9061256982 190445.12975099473],677574.9061256982,190445.12975099473,1.0555547655591623E-5,-11.458858992117868,false
884,39848,שד' מנחם בגין/משה סנה,רחוב: שדרות מנחם בגין עיר: כפר סבא רציף:  קומה:,32.189361,34.898453,0,,39848,POINT (34.898453 32.189361),POINT (190595.27428089315 677350.3632679875),[677350.3632679875 190595.27428089315],677350.3632679875,190595.27428089315,1.4695500424631436E-4,-8.82538411160422,false
885,39849,שד' מנחם בגין/משה סנה,רחוב: שדרות מנחם בגין עיר: כפר סבא רציף:  קומה:,32.188521,34.899542,0,,39849,POINT (34.899542 32.188521),POINT (190697.7028031104 677256.9223429443),[677256.9223429443 190697.7028031104],677256.9223429443,190697.7028031104,9.475819510810799E-7,-13.869352411823886,false
886,39850,ד''ר משה סנה/אהוד מנור,רחוב: ד''ר משה סנה 31 עיר: כפר סבא רציף:  קומה:,32.18737,34.896917,0,,39850,POINT (34.896917 32.18737),POINT (190449.79812214844 677129.9906656336),[677129.9906656336 190449.79812214844],677129.9906656336,190449.79812214844,0.0020666289693990485,-6.181836516378927,true
887,39851,מדרשית נעם/ד''ר משה סנה,רחוב: ד''ר משה סנה 17 עיר: כפר סבא רציף:  קומה:,32.18525,34.896139,0,,39851,POINT (34.896139 32.18525),POINT (190375.75715858446 676895.1099381002),[676895.1099381002 190375.75715858446],676895.1099381002,190375.75715858446,2.9500085521239267E-4,-8.128532302603597,false
900,39864,יערה/לוינסקי,רחוב: יערה 2 עיר: כפר סבא רציף:  קומה:,32.185971,34.899848,0,,39864,POINT (34.899848 32.185971),POINT (190725.75788119223 676974.0662423595),[676974.0662423595 190725.75788119223],676974.0662423595,190725.75788119223,0.0,-Infinity,false
903,39867,בן גוריון/פרדס משותף,רחוב: בן גוריון 45 עיר: רעננה רציף:  קומה:,32.175102,34.869283,0,,39867,POINT (34.869283 32.175102),POINT (187839.61539653776 675777.3557415279),[675777.3557415279 187839.61539653776],675777.3557415279,187839.61539653776,1.1991050877011383E-4,-9.028764853648784,false
906,39870,תיכון אביב/הפרחים,רחוב: הפרחים 1 עיר: רעננה רציף:  קומה:,32.177535,34.861213,0,,39870,POINT (34.861213 32.177535),POINT (187079.3559229956 676049.5556387976),[676049.5556387976 187079.3559229956],676049.5556387976,187079.3559229956,6.346596757104591E-4,-7.362421646503832,false
908,39872,המלכים/יעקב דורי,רחוב: המלכים 34 עיר: רעננה רציף:  קומה:,32.179713,34.860052,0,,39872,POINT (34.860052 32.179713),POINT (186970.6326437863 676291.428244135),[676291.428244135 186970.6326437863],676291.428244135,186970.6326437863,1.0162467792379517E-4,-9.19422415936287,false
910,39874,פיכמן/הופיין,רחוב: יעקב פיכמן עיר: חולון רציף:  קומה:,32.013642,34.775162,0,,39874,POINT (34.775162 32.013642),POINT (178891.30744193023 657904.4447113065),[657904.4447113065 178891.30744193023],657904.4447113065,178891.30744193023,0.0,-Infinity,false
911,39875,המלכים/יצחק שדה,רחוב: המלכים 8 עיר: רעננה רציף:  קומה:,32.182551,34.860937,0,,39875,POINT (34.860937 32.182551),POINT (187055.10216144964 676605.8727529867),[676605.8727529867 187055.10216144964],676605.8727529867,187055.10216144964,1.242211578680094E-4,-8.99344704976877,false
912,39876,הנשיאים/וינגייט,רחוב: הנשיאים 9 עיר: רעננה רציף:  קומה:,32.184962,34.861692,0,,39876,POINT (34.861692 32.184962),POINT (187127.15611817245 676873.0062300889),[676873.0062300889 187127.15611817245],676873.0062300889,187127.15611817245,1.202420979883158E-4,-9.026003364332489,false
913,39877,הנשיאים/וינגייט,רחוב: הנשיאים 15 עיר: רעננה רציף:  קומה:,32.185877,34.861952,0,,39877,POINT (34.861952 32.185877),POINT (187151.99846589458 676974.3943303534),[676974.3943303534 187151.99846589458],676974.3943303534,187151.99846589458,0.0,-Infinity,false
914,39879,החי''ל/חפץ חיים,רחוב: החי''ל 30 עיר: רעננה רציף:  קומה:,32.185321,34.86754,0,,39879,POINT (34.86754 32.185321),POINT (187678.77429685602 676911.0737894508),[676911.0737894508 187678.77429685602],676911.0737894508,187678.77429685602,8.634946066892333E-5,-9.357107999263434,false
915,39880,חפץ חיים/החי''ל,רחוב: חפץ חיים 17 עיר: רעננה רציף:  קומה:,32.184593,34.867791,0,,39880,POINT (34.867791 32.184593),POINT (187702.1919475093 676830.270286267),[676830.270286267 187702.1919475093],676830.270286267,187702.1919475093,2.3185346218384368E-4,-8.36940501437721,false
917,39882,אלי כהן/חפץ חיים,רחוב: חפץ חיים 35 עיר: רעננה רציף:  קומה:,32.1865,34.868377,0,,39882,POINT (34.868377 32.1865),POINT (187758.11552023835 677041.568505813),[677041.568505813 187758.11552023835],677041.568505813,187758.11552023835,2.1498639068533934E-6,-13.050106016966135,false
918,39883,קרן היסוד/גולומב,רחוב: קרן היסוד 14 עיר: רעננה רציף:  קומה:,32.183549,34.871097,0,,39883,POINT (34.871097 32.183549),POINT (188013.60539471323 676713.5279004934),[676713.5279004934 188013.60539471323],676713.5279004934,188013.60539471323,8.99090592762631E-4,-7.014126757977198,false
919,39884,קרן היסוד/גולומב,רחוב: קרן היסוד 9 עיר: רעננה רציף:  קומה:,32.182967,34.870675,0,,39884,POINT (34.870675 32.182967),POINT (187973.60794518056 676649.1122119749),[676649.1122119749 187973.60794518056],676649.1122119749,187973.60794518056,3.5026541794811556E-4,-7.956819353878413,false
920,39885,בורוכוב/הנגב,רחוב: בורוכוב 12 עיר: רעננה רציף:  קומה:,32.181409,34.876502,0,,39885,POINT (34.876502 32.181409),POINT (188522.60597122624 676474.6520975017),[676474.6520975017 188522.60597122624],676474.6520975017,188522.60597122624,8.754000083723651E-5,-9.34341471663748,false
921,39886,בורוכוב/החשמונאים,רחוב: בורוכוב 44 עיר: רעננה רציף:  קומה:,32.185425,34.877762,0,,39886,POINT (34.877762 32.185425),POINT (188642.78710728296 676919.6324474612),[676919.6324474612 188642.78710728296],676919.6324474612,188642.78710728296,1.3437578593536272E-5,-11.217455403272194,false
